date,streams,position,mean_streams,max_position
2018-06-20,398679,72,742564,175
2018-06-20,392105,74,742564,175
2018-06-20,360310,85,742564,175
2018-06-20,348406,91,742564,175
2018-06-20,334138,97,742564,175
2018-06-20,313305,108,742564,175
2018-06-20,296957,122,742564,175
2018-06-20,277206,133,742564,175
2018-06-20,273945,139,742564,175
2018-06-20,269603,142,742564,175
2018-06-20,252289,155,742564,175
2018-06-20,247777,158,742564,175
2018-06-20,246745,160,742564,175
2018-06-20,239006,170,742564,175
2018-06-20,235470,174,742564,175
2018-06-20,234918,175,742564,175
2018-06-21,2751467,1,719651,193
2018-06-21,2090713,2,719651,193
2018-06-21,1790187,4,719651,193
2018-06-21,1544906,5,719651,193
2018-06-21,1425260,6,719651,193
2018-06-21,1167974,10,719651,193
2018-06-21,1122746,12,719651,193
2018-06-21,889849,18,719651,193
2018-06-21,837211,23,719651,193
2018-06-21,717588,27,719651,193
2018-06-21,619087,35,719651,193
2018-06-21,589752,38,719651,193
2018-06-21,490433,49,719651,193
2018-06-21,479058,51,719651,193
2018-06-21,372440,75,719651,193
2018-06-21,359018,80,719651,193
2018-06-21,350175,86,719651,193
2018-06-21,347840,87,719651,193
2018-06-21,342133,90,719651,193
2018-06-21,329327,96,719651,193
2018-06-21,307087,108,719651,193
2018-06-21,296581,117,719651,193
2018-06-21,278101,126,719651,193
2018-06-21,254496,147,719651,193
2018-06-21,234540,165,719651,193
2018-06-21,223949,181,719651,193
2018-06-21,219913,189,719651,193
2018-06-21,219838,190,719651,193
2018-06-21,218222,193,719651,193
2018-06-22,2464899,1,766386,159
2018-06-22,1957988,3,766386,159
2018-06-22,1570446,4,766386,159
2018-06-22,1354813,5,766386,159
2018-06-22,1260749,8,766386,159
2018-06-22,1011812,14,766386,159
2018-06-22,969707,17,766386,159
2018-06-22,791099,22,766386,159
2018-06-22,721179,27,766386,159
2018-06-22,655402,31,766386,159
2018-06-22,525619,51,766386,159
2018-06-22,496232,55,766386,159
2018-06-22,427288,70,766386,159
2018-06-22,385519,88,766386,159
2018-06-22,298255,125,766386,159
2018-06-22,296958,127,766386,159
2018-06-22,295994,128,766386,159
2018-06-22,287251,132,766386,159
2018-06-22,280426,136,766386,159
2018-06-22,279868,137,766386,159
2018-06-22,267908,149,766386,159
2018-06-22,261071,159,766386,159
2018-06-23,2168559,1,660289,170
2018-06-23,1765010,3,660289,170
2018-06-23,1356241,4,660289,170
2018-06-23,1158795,7,660289,170
2018-06-23,1084766,11,660289,170
2018-06-23,861806,16,660289,170
2018-06-23,817124,20,660289,170
2018-06-23,692905,24,660289,170
2018-06-23,608072,29,660289,170
2018-06-23,581859,33,660289,170
2018-06-23,428293,56,660289,170
2018-06-23,407115,60,660289,170
2018-06-23,360852,77,660289,170
2018-06-23,313591,100,660289,170
2018-06-23,256067,135,660289,170
2018-06-23,249253,144,660289,170
2018-06-23,247724,145,660289,170
2018-06-23,240893,153,660289,170
2018-06-23,238743,156,660289,170
2018-06-23,234300,161,660289,170
2018-06-23,228852,167,660289,170
2018-06-23,225531,170,660289,170
2018-06-24,1916407,1,583575,182
2018-06-24,1569800,3,583575,182
2018-06-24,1194146,4,583575,182
2018-06-24,1024964,8,583575,182
2018-06-24,963480,12,583575,182
2018-06-24,760444,19,583575,182
2018-06-24,718191,20,583575,182
2018-06-24,618316,27,583575,182
2018-06-24,555010,29,583575,182
2018-06-24,533107,34,583575,182
2018-06-24,362963,62,583575,182
2018-06-24,344842,70,583575,182
2018-06-24,314827,87,583575,182
2018-06-24,269175,113,583575,182
2018-06-24,228677,144,583575,182
2018-06-24,217757,154,583575,182
2018-06-24,214190,161,583575,182
2018-06-24,211505,162,583575,182
2018-06-24,210903,163,583575,182
2018-06-24,204736,174,583575,182
2018-06-24,203362,176,583575,182
2018-06-24,201854,182,583575,182
2018-06-25,1957655,2,651457,197
2018-06-25,1625315,3,651457,197
2018-06-25,1197555,5,651457,197
2018-06-25,1041334,11,651457,197
2018-06-25,968778,12,651457,197
2018-06-25,763452,19,651457,197
2018-06-25,724124,23,651457,197
2018-06-25,624517,28,651457,197
2018-06-25,565378,32,651457,197
2018-06-25,535873,37,651457,197
2018-06-25,360074,71,651457,197
2018-06-25,345049,80,651457,197
2018-06-25,317071,98,651457,197
2018-06-25,268646,125,651457,197
2018-06-25,230051,167,651457,197
2018-06-25,216561,187,651457,197
2018-06-25,213291,192,651457,197
2018-06-25,211835,193,651457,197
2018-06-25,211117,197,651457,197
2018-06-26,1925973,2,735680,186
2018-06-26,1561026,3,735680,186
2018-06-26,1138756,7,735680,186
2018-06-26,1048177,11,735680,186
2018-06-26,922455,13,735680,186
2018-06-26,724339,22,735680,186
2018-06-26,676876,26,735680,186
2018-06-26,589601,30,735680,186
2018-06-26,537716,39,735680,186
2018-06-26,500993,44,735680,186
2018-06-26,333114,85,735680,186
2018-06-26,318279,96,735680,186
2018-06-26,296461,109,735680,186
2018-06-26,248036,145,735680,186
2018-06-26,213403,186,735680,186
2018-06-27,1839677,2,704046,200
2018-06-27,1499129,3,704046,200
2018-06-27,1083008,9,704046,200
2018-06-27,1046595,10,704046,200
2018-06-27,882845,14,704046,200
2018-06-27,692198,23,704046,200
2018-06-27,637822,27,704046,200
2018-06-27,566045,32,704046,200
2018-06-27,506763,43,704046,200
2018-06-27,469972,49,704046,200
2018-06-27,315590,92,704046,200
2018-06-27,302710,98,704046,200
2018-06-27,283328,112,704046,200
2018-06-27,234544,156,704046,200
2018-06-27,200463,200,704046,200
2018-06-28,1936227,2,716255,192
2018-06-28,1506073,3,716255,192
2018-06-28,1090126,9,716255,192
2018-06-28,1055492,11,716255,192
2018-06-28,888013,14,716255,192
2018-06-28,695136,24,716255,192
2018-06-28,651942,27,716255,192
2018-06-28,578714,29,716255,192
2018-06-28,510669,41,716255,192
2018-06-28,478883,48,716255,192
2018-06-28,317897,91,716255,192
2018-06-28,303990,100,716255,192
2018-06-28,285604,110,716255,192
2018-06-28,235736,156,716255,192
2018-06-28,209329,192,716255,192
2018-06-29,1947678,24,761921,149
2018-06-29,1477334,28,761921,149
2018-06-29,1037437,34,761921,149
2018-06-29,994539,35,761921,149
2018-06-29,838927,38,761921,149
2018-06-29,657791,47,761921,149
2018-06-29,611953,48,761921,149
2018-06-29,540824,56,761921,149
2018-06-29,504749,63,761921,149
2018-06-29,449885,71,761921,149
2018-06-29,296008,125,761921,149
2018-06-29,281579,138,761921,149
2018-06-29,266274,149,761921,149
2018-06-30,1774525,21,648015,199
2018-06-30,1357031,27,648015,199
2018-06-30,916118,34,648015,199
2018-06-30,881511,35,648015,199
2018-06-30,746135,37,648015,199
2018-06-30,587260,46,648015,199
2018-06-30,546063,50,648015,199
2018-06-30,473097,59,648015,199
2018-06-30,446808,64,648015,199
2018-06-30,391424,71,648015,199
2018-06-30,264809,126,648015,199
2018-06-30,251355,139,648015,199
2018-06-30,241839,148,648015,199
2018-06-30,194234,199,648015,199
2018-07-01,1603823,15,589948,195
2018-07-01,1234099,19,589948,195
2018-07-01,836935,33,589948,195
2018-07-01,800482,35,589948,195
2018-07-01,680105,38,589948,195
2018-07-01,539318,46,589948,195
2018-07-01,499177,50,589948,195
2018-07-01,426495,60,589948,195
2018-07-01,405819,64,589948,195
2018-07-01,350650,72,589948,195
2018-07-01,245412,128,589948,195
2018-07-01,232460,135,589948,195
2018-07-01,225033,143,589948,195
2018-07-01,179461,195,589948,195
2018-07-02,1703039,11,659069,153
2018-07-02,1312982,17,659069,153
2018-07-02,882955,32,659069,153
2018-07-02,854171,33,659069,153
2018-07-02,720481,38,659069,153
2018-07-02,571676,49,659069,153
2018-07-02,529223,50,659069,153
2018-07-02,451070,60,659069,153
2018-07-02,430408,66,659069,153
2018-07-02,369607,77,659069,153
2018-07-02,257384,134,659069,153
2018-07-02,247206,142,659069,153
2018-07-02,237692,153,659069,153
2018-07-03,1658137,10,631723,168
2018-07-03,1258089,17,631723,168
2018-07-03,840103,31,631723,168
2018-07-03,814218,33,631723,168
2018-07-03,689088,38,631723,168
2018-07-03,544181,49,631723,168
2018-07-03,507634,53,631723,168
2018-07-03,423617,67,631723,168
2018-07-03,415446,68,631723,168
2018-07-03,352154,84,631723,168
2018-07-03,245932,148,631723,168
2018-07-03,235895,155,631723,168
2018-07-03,227909,168,631723,168
2018-07-04,1548604,6,618922,194
2018-07-04,1177356,14,618922,194
2018-07-04,777093,28,618922,194
2018-07-04,743320,33,618922,194
2018-07-04,646591,38,618922,194
2018-07-04,504572,64,618922,194
2018-07-04,457589,73,618922,194
2018-07-04,401500,85,618922,194
2018-07-04,398156,86,618922,194
2018-07-04,322006,110,618922,194
2018-07-04,229621,186,618922,194
2018-07-04,220650,194,618922,194
2018-07-05,1555069,5,576317,194
2018-07-05,1156552,12,576317,194
2018-07-05,761909,26,576317,194
2018-07-05,731506,27,576317,194
2018-07-05,630098,35,576317,194
2018-07-05,482625,51,576317,194
2018-07-05,435855,60,576317,194
2018-07-05,391901,68,576317,194
2018-07-05,389972,69,576317,194
2018-07-05,312761,94,576317,194
2018-07-05,223870,165,576317,194
2018-07-05,213485,180,576317,194
2018-07-05,206517,194,576317,194
2018-07-06,1636656,5,609678,189
2018-07-06,1254408,10,609678,189
2018-07-06,800489,22,609678,189
2018-07-06,780005,24,609678,189
2018-07-06,666882,30,609678,189
2018-07-06,501614,53,609678,189
2018-07-06,458109,63,609678,189
2018-07-06,410473,75,609678,189
2018-07-06,408674,77,609678,189
2018-07-06,327194,106,609678,189
2018-07-06,233807,169,609678,189
2018-07-06,227279,181,609678,189
2018-07-06,220221,189,609678,189
2018-07-07,1557459,5,580971,188
2018-07-07,1226849,9,580971,188
2018-07-07,752139,20,580971,188
2018-07-07,736683,21,580971,188
2018-07-07,636390,30,580971,188
2018-07-07,476208,50,580971,188
2018-07-07,430573,62,580971,188
2018-07-07,394565,70,580971,188
2018-07-07,388555,72,580971,188
2018-07-07,307511,104,580971,188
2018-07-07,221953,171,580971,188
2018-07-07,213845,183,580971,188
2018-07-07,209893,188,580971,188
2018-07-08,1468651,5,556150,172
2018-07-08,1148389,9,556150,172
2018-07-08,727134,20,556150,172
2018-07-08,706085,21,556150,172
2018-07-08,617283,24,556150,172
2018-07-08,471066,47,556150,172
2018-07-08,414299,59,556150,172
2018-07-08,378648,65,556150,172
2018-07-08,375509,68,556150,172
2018-07-08,297325,99,556150,172
2018-07-08,215861,156,556150,172
2018-07-08,206800,166,556150,172
2018-07-08,202905,172,556150,172
2018-07-09,1607311,5,606846,176
2018-07-09,1258202,8,606846,176
2018-07-09,791521,20,606846,176
2018-07-09,770492,21,606846,176
2018-07-09,673921,26,606846,176
2018-07-09,518570,46,606846,176
2018-07-09,451039,56,606846,176
2018-07-09,406614,70,606846,176
2018-07-09,405492,71,606846,176
2018-07-09,324083,99,606846,176
2018-07-09,233893,159,606846,176
2018-07-09,225326,169,606846,176
2018-07-09,222531,176,606846,176
2018-07-10,1618503,5,603158,181
2018-07-10,1274910,8,603158,181
2018-07-10,779325,20,603158,181
2018-07-10,762307,22,603158,181
2018-07-10,665996,26,603158,181
2018-07-10,510787,46,603158,181
2018-07-10,442034,60,603158,181
2018-07-10,403379,68,603158,181
2018-07-10,400612,70,603158,181
2018-07-10,317479,98,603158,181
2018-07-10,227851,165,603158,181
2018-07-10,219300,178,603158,181
2018-07-10,218565,181,603158,181
2018-07-11,1576170,5,586112,193
2018-07-11,1252507,10,586112,193
2018-07-11,753082,23,586112,193
2018-07-11,738769,25,586112,193
2018-07-11,645052,31,586112,193
2018-07-11,496190,51,586112,193
2018-07-11,426718,66,586112,193
2018-07-11,390055,75,586112,193
2018-07-11,389733,76,586112,193
2018-07-11,307699,111,586112,193
2018-07-11,220378,178,586112,193
2018-07-11,211974,190,586112,193
2018-07-11,211133,193,586112,193
2018-07-12,1556659,5,645785,190
2018-07-12,1250745,11,645785,190
2018-07-12,740128,23,645785,190
2018-07-12,728819,26,645785,190
2018-07-12,635314,35,645785,190
2018-07-12,477698,60,645785,190
2018-07-12,421909,73,645785,190
2018-07-12,386445,78,645785,190
2018-07-12,385952,79,645785,190
2018-07-12,302134,124,645785,190
2018-07-12,217833,190,645785,190
2018-07-13,1546739,5,686223,141
2018-07-13,1264695,11,686223,141
2018-07-13,738096,29,686223,141
2018-07-13,725849,31,686223,141
2018-07-13,629436,41,686223,141
2018-07-13,468453,67,686223,141
2018-07-13,419225,79,686223,141
2018-07-13,390608,88,686223,141
2018-07-13,382798,90,686223,141
2018-07-13,296333,141,686223,141
2018-07-14,1469715,5,651744,133
2018-07-14,1224199,10,651744,133
2018-07-14,697375,23,651744,133
2018-07-14,678125,27,651744,133
2018-07-14,594495,39,651744,133
2018-07-14,443004,59,651744,133
2018-07-14,394712,77,651744,133
2018-07-14,373287,81,651744,133
2018-07-14,363938,84,651744,133
2018-07-14,278594,133,651744,133
2018-07-15,1348911,4,511876,194
2018-07-15,1107908,9,511876,194
2018-07-15,659917,23,511876,194
2018-07-15,638602,26,511876,194
2018-07-15,559946,32,511876,194
2018-07-15,422306,49,511876,194
2018-07-15,374509,62,511876,194
2018-07-15,352107,72,511876,194
2018-07-15,347944,74,511876,194
2018-07-15,265191,119,511876,194
2018-07-15,195911,182,511876,194
2018-07-15,191036,193,511876,194
2018-07-15,190103,194,511876,194
2018-07-16,1470232,5,558967,197
2018-07-16,1196148,10,558967,197
2018-07-16,722176,23,558967,197
2018-07-16,703232,25,558967,197
2018-07-16,612404,32,558967,197
2018-07-16,474421,49,558967,197
2018-07-16,408966,61,558967,197
2018-07-16,379205,70,558967,197
2018-07-16,375359,75,558967,197
2018-07-16,289042,119,558967,197
2018-07-16,215932,189,558967,197
2018-07-16,209853,196,558967,197
2018-07-16,209603,197,558967,197
2018-07-17,1461551,5,554423,195
2018-07-17,1171314,10,554423,195
2018-07-17,716028,23,554423,195
2018-07-17,697773,25,554423,195
2018-07-17,610630,32,554423,195
2018-07-17,476358,49,554423,195
2018-07-17,404236,61,554423,195
2018-07-17,377107,70,554423,195
2018-07-17,370390,76,554423,195
2018-07-17,286002,119,554423,195
2018-07-17,216109,184,554423,195
2018-07-17,211039,191,554423,195
2018-07-17,208959,195,554423,195
2018-07-18,1476901,4,561934,192
2018-07-18,1190524,9,561934,192
2018-07-18,726161,22,561934,192
2018-07-18,702261,25,561934,192
2018-07-18,617759,31,561934,192
2018-07-18,482316,48,561934,192
2018-07-18,411127,61,561934,192
2018-07-18,383440,68,561934,192
2018-07-18,376576,72,561934,192
2018-07-18,290657,117,561934,192
2018-07-18,219428,180,561934,192
2018-07-18,214674,189,561934,192
2018-07-18,213323,192,561934,192
2018-07-19,1465988,3,563293,189
2018-07-19,1177670,8,563293,189
2018-07-19,730914,23,563293,189
2018-07-19,702761,25,563293,189
2018-07-19,626260,30,563293,189
2018-07-19,486606,49,563293,189
2018-07-19,415769,64,563293,189
2018-07-19,386067,69,563293,189
2018-07-19,381271,71,563293,189
2018-07-19,294053,114,563293,189
2018-07-19,222282,179,563293,189
2018-07-19,217733,186,563293,189
2018-07-19,215438,189,563293,189
2018-07-20,1449574,4,590121,199
2018-07-20,1194744,9,590121,199
2018-07-20,728030,24,590121,199
2018-07-20,697628,25,590121,199
2018-07-20,625544,29,590121,199
2018-07-20,483727,52,590121,199
2018-07-20,410924,68,590121,199
2018-07-20,387314,73,590121,199
2018-07-20,379289,77,590121,199
2018-07-20,289538,127,590121,199
2018-07-20,219674,195,590121,199
2018-07-20,215462,199,590121,199
2018-07-21,1363129,5,532114,195
2018-07-21,1156016,7,532114,195
2018-07-21,686747,22,532114,195
2018-07-21,653351,24,532114,195
2018-07-21,595650,27,532114,195
2018-07-21,449511,50,532114,195
2018-07-21,388450,63,532114,195
2018-07-21,369508,70,532114,195
2018-07-21,362010,72,532114,195
2018-07-21,274065,117,532114,195
2018-07-21,208483,187,532114,195
2018-07-21,205296,194,532114,195
2018-07-21,205269,195,532114,195
2018-07-22,1255388,3,498575,178
2018-07-22,1044388,7,498575,178
2018-07-22,650644,20,498575,178
2018-07-22,618997,24,498575,178
2018-07-22,572977,28,498575,178
2018-07-22,429259,49,498575,178
2018-07-22,369374,58,498575,178
2018-07-22,346698,64,498575,178
2018-07-22,346508,66,498575,178
2018-07-22,259300,106,498575,178
2018-07-22,198418,173,498575,178
2018-07-22,195537,175,498575,178
2018-07-22,193981,178,498575,178
2018-07-23,1350793,4,534800,189
2018-07-23,1127949,8,534800,189
2018-07-23,698579,21,534800,189
2018-07-23,661959,23,534800,189
2018-07-23,613631,28,534800,189
2018-07-23,466775,46,534800,189
2018-07-23,394402,58,534800,189
2018-07-23,369101,65,534800,189
2018-07-23,366158,68,534800,189
2018-07-23,277619,112,534800,189
2018-07-23,209774,184,534800,189
2018-07-23,209590,185,534800,189
2018-07-23,206069,189,534800,189
2018-07-24,1343549,5,529308,196
2018-07-24,1136184,8,529308,196
2018-07-24,686953,21,529308,196
2018-07-24,650916,26,529308,196
2018-07-24,606474,29,529308,196
2018-07-24,459350,52,529308,196
2018-07-24,387654,63,529308,196
2018-07-24,364494,71,529308,196
2018-07-24,359292,72,529308,196
2018-07-24,272142,115,529308,196
2018-07-24,206224,190,529308,196
2018-07-24,205326,193,529308,196
2018-07-24,202451,196,529308,196
2018-07-25,1302755,5,539280,200
2018-07-25,1095720,8,539280,200
2018-07-25,666671,21,539280,200
2018-07-25,634542,24,539280,200
2018-07-25,589251,29,539280,200
2018-07-25,447233,52,539280,200
2018-07-25,375381,64,539280,200
2018-07-25,349541,74,539280,200
2018-07-25,347445,78,539280,200
2018-07-25,262995,122,539280,200
2018-07-25,200251,194,539280,200
2018-07-25,199576,200,539280,200
2018-07-26,1289628,5,515411,197
2018-07-26,1073106,8,515411,197
2018-07-26,672523,21,515411,197
2018-07-26,638167,22,515411,197
2018-07-26,601194,28,515411,197
2018-07-26,453370,50,515411,197
2018-07-26,379157,64,515411,197
2018-07-26,354823,73,515411,197
2018-07-26,353303,74,515411,197
2018-07-26,266523,122,515411,197
2018-07-26,209295,183,515411,197
2018-07-26,204734,195,515411,197
2018-07-26,204525,197,515411,197
2018-07-27,1278664,6,570119,199
2018-07-27,1086548,8,570119,199
2018-07-27,671504,24,570119,199
2018-07-27,634493,26,570119,199
2018-07-27,598130,31,570119,199
2018-07-27,451422,54,570119,199
2018-07-27,375116,69,570119,199
2018-07-27,355136,76,570119,199
2018-07-27,351220,78,570119,199
2018-07-27,263210,132,570119,199
2018-07-27,205869,199,570119,199
2018-07-28,1204660,8,541092,187
2018-07-28,1047678,9,541092,187
2018-07-28,634434,22,541092,187
2018-07-28,594399,26,541092,187
2018-07-28,566267,29,541092,187
2018-07-28,418639,52,541092,187
2018-07-28,353351,66,541092,187
2018-07-28,343304,71,541092,187
2018-07-28,337759,72,541092,187
2018-07-28,248069,129,541092,187
2018-07-28,203455,187,541092,187
2018-07-29,1133758,7,464787,190
2018-07-29,967238,9,464787,190
2018-07-29,613471,22,464787,190
2018-07-29,568971,26,464787,190
2018-07-29,545046,28,464787,190
2018-07-29,398167,48,464787,190
2018-07-29,342846,60,464787,190
2018-07-29,328740,69,464787,190
2018-07-29,326712,70,464787,190
2018-07-29,238658,124,464787,190
2018-07-29,205413,156,464787,190
2018-07-29,186915,188,464787,190
2018-07-29,186299,190,464787,190
2018-07-30,1225893,5,499684,189
2018-07-30,1045930,9,499684,189
2018-07-30,657455,22,499684,189
2018-07-30,612312,25,499684,189
2018-07-30,582964,27,499684,189
2018-07-30,437273,49,499684,189
2018-07-30,366728,62,499684,189
2018-07-30,346864,70,499684,189
